"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","CBB_3mon","CMD_1mon","CMD_3mon","CMD_6mon","CMD_9mon","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","vigor1_5_1mon","lodging1_3","root_number_commercial","planted_number_plot","height","height_wt_leaf","harvest_number","root_number","germinated_number_plot","starch_content","harvest_number_plan","germination_perc","yield_ha_v2","starch_yield_ha"
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0170_539",2,539,2,30,"test"," (Operator: lizbethpino, Time: )","HLF22-0170","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,270,32.8125,10.5,5,4.25,2,28,4,NA,350,4,0,1,28.2,4,25,32.8125,9.253125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0171_410",2,410,14,23,"test"," (Operator: lizbethpino, Time: )","HLF22-0171","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,300,36.875,11.8,5,3,2,31,4,NA,300,4,0,1,19.5,4,25,36.875,7.190625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0172_533",2,533,8,30,"test"," (Operator: lizbethpino, Time: )","HLF22-0172","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,390,37.5,12,5,5,1,41,4,NA,400,4,0,1,24,4,25,37.5,9
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0173_581",2,581,5,33,"test"," (Operator: lizbethpino, Time: )","HLF22-0173","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1.5,3,2,340,25.9375,8.3,5,4,1,38,4,NA,360,4,0,1,NA,4,25,25.9375,NA
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0174_547",2,547,7,31,"test"," (Operator: lizbethpino, Time: )","HLF22-0174","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,340,35.9375,11.5,5,4,1,43,4,NA,340,4,0,1,23.7,4,25,35.9375,8.5171875
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0175_433",2,433,1,25,"test"," (Operator: lizbethpino, Time: )","HLF22-0175","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,230,8.75,2.8,5,3,2,16,4,NA,380,4,0,1,17.6544776119403,4,25,8.75,1.54476679104478
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0176_514",2,514,10,29,"test"," (Operator: lizbethpino, Time: )","HLF22-0176","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,360,32.5,10.4,5,4,1,38,4,NA,390,4,0,1,27.4,4,25,32.5,8.905
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0177_555",2,555,15,31,"test"," (Operator: lizbethpino, Time: )","HLF22-0177","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,200,16.875,5.4,5,4,1,26,4,NA,280,4,0,1,28.4600917431192,4,25,16.875,4.80264048165137
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0178_394",2,394,3,22,"test"," (Operator: lizbethpino, Time: )","HLF22-0178","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,300,30.625,9.8,5,5,1,43,4,NA,450,4,0,1,23.6,4,25,30.625,7.2275
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0180_516",2,516,12,29,"test"," (Operator: lizbethpino, Time: )","HLF22-0180","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,370,23.75,7.6,4,3,1,28,4,NA,370,4,0,1,23.2,4,25,23.75,5.51
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0181_432",2,432,1,24,"test"," (Operator: lizbethpino, Time: )","HLF22-0181","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,430,25,8,5,5,2,27,4,NA,430,4,0,1,23.6,4,25,25,5.9
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0183_414",2,414,18,23,"test"," (Operator: lizbethpino, Time: )","HLF22-0183","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,NA,1,1,NA,1,300,31.875,10.2,5,4,NA,36,4,NA,300,1,NA,1,25.6,4,25,31.875,8.16
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0185_383",2,383,14,22,"test"," (Operator: lizbethpino, Time: )","HLF22-0185","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,320,16.25,5.2,4,5,1,22,4,NA,320,4,0,1,25.2026896551724,4,25,16.25,4.09543706896551
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0189_504",2,504,1,28,"test"," (Operator: lizbethpino, Time: )","HLF22-0189","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,290,16.25,5.2,5,5,2,18,4,NA,330,4,0,1,22,4,25,16.25,3.575
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0196_393",2,393,4,22,"test"," (Operator: lizbethpino, Time: )","HLF22-0196","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,2,1,42,24.375,7.8,5,1,1,28,4,NA,42,4,0,1,24.6,4,25,24.375,5.99625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0197_343",2,343,18,20,"test"," (Operator: lizbethpino, Time: )","HLF22-0197","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,320,28.125,9,4,4,1,38,4,NA,320,4,0,1,23,4,25,28.125,6.46875
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0199_472",2,472,4,27,"test"," (Operator: lizbethpino, Time: )","HLF22-0199","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,300,16.25,5.2,4,4,2,23,4,NA,300,4,0,1,23.393152173913,4,25,16.25,3.80138722826086
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0202_526",2,526,15,30,"test"," (Operator: lizbethpino, Time: )","HLF22-0202","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,320,18.125,5.8,4,3.75,1,34,4,NA,320,4,0,1,22.2108588957055,4,25,18.125,4.02571817484662
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0204_385",2,385,12,22,"test"," (Operator: lizbethpino, Time: )","HLF22-0204","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,300,8.75,2.8,4,5,1,16,4,NA,300,4,0,1,22.5717464788732,4,25,8.75,1.97502781690141
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0205_441",2,441,9,25,"test"," (Operator: lizbethpino, Time: )","HLF22-0205","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",3,1,1,1,1,1,130,31.25,10,5,4,1,35,4,NA,360,4,0,1,21.9,4,25,31.25,6.84375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0206_405",2,405,9,23,"test"," (Operator: lizbethpino, Time: )","HLF22-0206","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,350,10,3.2,3,2,1,11,4,NA,350,4,0,1,24.372817551963,4,25,10,2.4372817551963
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0208_401",2,401,5,23,"test"," (Operator: lizbethpino, Time: )","HLF22-0208","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,400,36.875,11.8,5,3,1,31,4,NA,400,3,0,1,24.8,4,25,36.875,9.145
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0212_415",2,415,18,24,"test"," (Operator: lizbethpino, Time: )","HLF22-0212","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,1,1,1,1,0,NA,NA,NA,5,5,1,NA,4,NA,NA,NA,0,1,NA,4,25,NA,NA
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0213_389",2,389,8,22,"test"," (Operator: lizbethpino, Time: )","HLF22-0213","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,330,31.25,10,5,4.25,1,39,4,NA,330,4,0,1,25,4,25,31.25,7.8125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0216_428",2,428,5,24,"test"," (Operator: lizbethpino, Time: )","HLF22-0216","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,330,9.375,3,4,5,2,20,4,NA,330,4,0,1,22.4347058823529,4,25,9.375,2.10325367647058
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0217_605",2,605,8,34,"test"," (Operator: lizbethpino, Time: )","HLF22-0217","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,1,1,1,1,1,260,33.125,10.6,4,4,1,37,4,NA,260,4,0,1,24.4,4,25,33.125,8.0825
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0218_377",2,377,17,21,"test"," (Operator: lizbethpino, Time: )","HLF22-0218","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,300,31.25,10,4,3,2,26,4,NA,380,4,0,1,22.1,4,25,31.25,6.90625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0219_382",2,382,15,22,"test"," (Operator: lizbethpino, Time: )","HLF22-0219","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",4,1,1,1,1,1,200,17.5,5.6,5,4.25,1,23,4,NA,280,3,0,1,22.8,4,25,17.5,3.99
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0220_580",2,580,4,33,"test"," (Operator: lizbethpino, Time: )","HLF22-0220","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,240,7.8125,2.5,4,5,1,13,4,NA,290,4,0,1,22.3596296296296,4,25,7.8125,1.74684606481481
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0221_583",2,583,7,33,"test"," (Operator: lizbethpino, Time: )","HLF22-0221","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,1,1,1,1,1,310,31.25,10,4,3,1,34,4,NA,310,4,0,1,23,4,25,31.25,7.1875
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0222_462",2,462,7,26,"test"," (Operator: lizbethpino, Time: )","HLF22-0222","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,1,1,1,1,1,0,16.25,5.2,5,5,1,25,4,NA,400,4,0,1,25.7804832713755,4,25,16.25,4.18932853159852
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0224_598",2,598,15,34,"test"," (Operator: lizbethpino, Time: )","HLF22-0224","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,160,18.75,6,4,4,1,28,4,NA,290,4,0,1,19.8,4,25,18.75,3.7125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0225_496",2,496,9,28,"test"," (Operator: lizbethpino, Time: )","HLF22-0225","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,380,20,6.4,5,4.5,1,25,4,NA,410,2,0,1,23,4,25,20,4.6
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0226_515",2,515,11,29,"test"," (Operator: lizbethpino, Time: )","HLF22-0226","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,370,27.1875,8.7,5,3,1,40,4,NA,370,4,0,1,27.4,4,25,27.1875,7.449375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0227_461",2,461,8,26,"test"," (Operator: lizbethpino, Time: )","HLF22-0227","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,1,2,1,1,1,0,16.5625,5.3,5,5,1,31,4,NA,350,4,0,1,16.843288590604,4,25,16.5625,2.78966967281879
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0228_628",2,628,16,35,"test"," (Operator: lizbethpino, Time: )","HLF22-0228","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,1,1,1,1,1,330,22.5,7.2,5,5,1,29,4,NA,330,4,0,1,25.7,4,25,22.5,5.7825
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0230_488",2,488,17,28,"test"," (Operator: lizbethpino, Time: )","HLF22-0230","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",3,1,1,1,1,1,140,43.75,14,5,4.25,1,46,4,NA,270,4,0,1,27,4,25,43.75,11.8125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0237_491",2,491,14,28,"test"," (Operator: lizbethpino, Time: )","HLF22-0237","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,360,40.625,13,5,4.75,2,36,4,NA,390,4,0,1,17.3,4,25,40.625,7.028125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0238_556",2,556,16,31,"test"," (Operator: lizbethpino, Time: )","HLF22-0238","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,360,39.0625,12.5,5,4,1,50,4,NA,400,4,0,1,28.4,4,25,39.0625,11.09375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0239_381",2,381,16,22,"test"," (Operator: lizbethpino, Time: )","HLF22-0239","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1.25,1,1,1,220,24.375,7.8,4,4.75,1,35,4,NA,290,4,0,1,22.2,4,25,24.375,5.41125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0240_604",2,604,9,34,"test"," (Operator: lizbethpino, Time: )","HLF22-0240","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,250,40.3125,12.9,5,5,1,44,4,NA,320,4,0,1,30,4,25,40.3125,12.09375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0243_476",2,476,8,27,"test"," (Operator: lizbethpino, Time: )","HLF22-0243","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1.5,1,1,1,1,300,13.75,4.4,4,3,2,24,4,NA,300,4,0,1,21.6745588235294,4,25,13.75,2.98025183823529
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0244_523",2,523,18,30,"test"," (Operator: lizbethpino, Time: )","HLF22-0244","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,280,29.0625,9.3,4,4,1,28,4,NA,300,4,0,1,27.5,4,25,29.0625,7.9921875
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0247_558",2,558,18,31,"test"," (Operator: lizbethpino, Time: )","HLF22-0247","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,300,26.25,8.4,4,4,1,44,4,NA,340,4,0,1,28.8,4,25,26.25,7.56
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0249_600",2,600,13,34,"test"," (Operator: lizbethpino, Time: )","HLF22-0249","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,240,45.3125,14.5,5,5,1,50,4,NA,280,4,0,1,NA,4,25,45.3125,NA
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0253_633",2,633,16,36,"test"," (Operator: lizbethpino, Time: )","HLF22-0253","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,1,1,1,1,1,300,27.5,8.8,5,3,1,38,4,NA,300,4,0,1,22.5,4,25,27.5,6.1875
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0258_467",2,467,2,26,"test"," (Operator: lizbethpino, Time: )","HLF22-0258","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,300,3.75,1.2,5,4.75,2,13,4,NA,400,3,0,1,19.4989655172413,4,25,3.75,0.731211206896549
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0262_546",2,546,6,31,"test"," (Operator: lizbethpino, Time: )","HLF22-0262","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,290,12.8125,4.1,5,4,2,15,4,NA,290,4,0,1,23.3246341463415,4,25,12.8125,2.98846875
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0265_490",2,490,15,28,"test"," (Operator: lizbethpino, Time: )","HLF22-0265","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,400,25.625,8.2,5,3.75,1,25,4,NA,400,3,0,1,28.5,4,25,25.625,7.303125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0268_430",2,430,3,24,"test"," (Operator: lizbethpino, Time: )","HLF22-0268","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1.25,1,2.25,4,4,280,21.875,7,5,5,3,32,4,NA,400,4,0,1,16.6,4,25,21.875,3.63125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0269_530",2,530,11,30,"test"," (Operator: lizbethpino, Time: )","HLF22-0269","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1.75,3,330,30.9375,9.9,5,4.25,1,38,4,NA,330,4,0,1,22,4,25,30.9375,6.80625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0270_498",2,498,7,28,"test"," (Operator: lizbethpino, Time: )","HLF22-0270","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,2,1,1,1,200,17.8125,5.7,4,2.5,1,31,4,NA,270,3,1,1,NA,4,25,17.8125,NA
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0271_375",2,375,15,21,"test"," (Operator: lizbethpino, Time: )","HLF22-0271","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,4.25,1,1,1,1,380,6.25,2,4,3,2,11,4,NA,380,4,0,1,26.2604225352112,4,25,6.25,1.6412764084507
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0273_599",2,599,14,34,"test"," (Operator: lizbethpino, Time: )","HLF22-0273","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,1,1,1,1,1,330,10.625,3.4,4,3,1,13,4,NA,330,4,0,1,23.7860784313725,4,25,10.625,2.52727083333333
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0274_506",2,506,2,29,"test"," (Operator: lizbethpino, Time: )","HLF22-0274","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,3,1,1,1,1,140,5.9375,1.9,4,3,3,12,4,NA,270,3,0,1,11.894,4,25,5.9375,0.70620625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0276_483",2,483,15,27,"test"," (Operator: lizbethpino, Time: )","HLF22-0276","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,180,35.9375,11.5,5,3,1,39,4,NA,260,4,0,1,27.3,4,25,35.9375,9.8109375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0277_520",2,520,16,29,"test"," (Operator: lizbethpino, Time: )","HLF22-0277","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,210,25.9375,8.3,4,3,1,26,4,NA,290,4,0,1,27.7391588785046,4,25,25.9375,7.19484433411213
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0278_388",2,388,9,22,"test"," (Operator: lizbethpino, Time: )","HLF22-0278","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,300,45,14.4,5,5,1,50,4,NA,400,4,0,1,26.9,4,25,45,12.105
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0279_341",2,341,17,19,"test"," (Operator: lizbethpino, Time: )","HLF22-0279","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,4,1,270,15,4.8,4,3,1,25,4,NA,270,4,0,1,23.7521350078493,4,25,15,3.5628202511774
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0281_627",2,627,15,35,"test"," (Operator: lizbethpino, Time: )","HLF22-0281","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,140,48.75,15.6,5,5,1,45,4,NA,250,4,0,1,17.5,4,25,48.75,8.53125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0284_369",2,369,9,21,"test"," (Operator: lizbethpino, Time: )","HLF22-0284","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,250,31.25,10,5,4,1,30,4,NA,300,4,0,1,21.6,4,25,31.25,6.75
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0285_501",2,501,4,28,"test"," (Operator: lizbethpino, Time: )","HLF22-0285","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1.5,1,3,3,3,140,14.375,4.6,4,5,1,24,4,NA,260,4,0,1,15.4013167259786,4,25,14.375,2.21393927935942
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0286_521",2,521,17,29,"test"," (Operator: lizbethpino, Time: )","HLF22-0286","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,150,38.4375,12.3,5,4,1,40,4,NA,280,4,0,1,21.4,4,25,38.4375,8.225625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep2_HLF22-0287_617",2,617,5,35,"test"," (Operator: lizbethpino, Time: )","HLF22-0287","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,200,31.25,10,5,5,1,27,4,NA,300,4,0,1,25.6,4,25,31.25,8
